point cloud with 467 points in dimension 3
0,0,0.0113866
0,0,0.0118427
0,0,0.0133707
0,0,0.016699
0,0,0.0177082
0,0,0.0246085
0,0,0.0246739
0,0,0.0255705
0,0,0.0267097
0,0,0.0277384
0,0,0.0310557
0,0,0.0326192
0,0,0.0330515
0,0,0.0350496
0,0,0.0368805
0,0,0.0368984
0,0,0.0388425
0,0,0.0393493
0,0,0.0397543
0,0,0.042445
0,0,0.0430775
0,0,0.0432952
0,0,0.0434139
0,0,0.0442775
0,0,0.0467742
0,0,0.0473432
0,0,0.0493817
0,0,0.056291
0,0,0.0570666
0,0,0.0576311
0,0,0.059988
0,0,0.060422
0,0,0.0612483
0,0,0.0615936
0,0,0.0617909
0,0,0.0619597
0,0,0.0672795
0,0,0.0673503
0,0,0.0675538
0,0,0.0681654
0,0,0.0686568
0,0,0.0694421
0,0,0.0729992
0,0,0.0752754
0,0,0.0765846
0,0,0.0787881
0,0,0.0791333
0,0,0.0792224
0,0,0.0802707
0,0,0.0811052
0,0,0.0820318
0,0,0.0825232
0,0,0.0851723
0,0,0.0854366
0,0,0.0855303
0,0,0.0856754
0,0,0.0857162
0,0,0.0858334
0,0,0.0858721
0,0,0.0865596
0,0,0.0883824
0,0,0.0896896
0,0,0.0898384
0,0,0.0914586
0,0,0.0938899
0,0,0.0949928
0,0,0.0950444
0,0,0.0952876
0,0,0.0956406
0,0,0.097099
0,0,0.0976097
0,0,0.0979379
0,0,0.0980017
0,0,0.0983214
0,0,0.0988405
0,0,0.0989166
0,0,0.0998098
0,0,0.100471
0,0,0.100572
0,0,0.100735
0,0,0.10088
0,0,0.100986
0,0,0.10243
0,0,0.102979
0,0,0.103521
0,0,0.103543
0,0,0.105098
0,0,0.105338
0,0,0.105689
0,0,0.105831
0,0,0.107032
0,0,0.107447
0,0,0.110237
0,0,0.110642
0,0,0.112962
0,0,0.113724
0,0,0.114116
0,0,0.115523
0,0,0.115752
0,0,0.116168
0,0,0.116171
0,0,0.116326
0,0,0.116405
0,0,0.116561
0,0,0.116686
0,0,0.11685
0,0,0.117375
0,0,0.118794
0,0,0.11914
0,0,0.119387
0,0,0.119781
0,0,0.120761
0,0,0.122071
0,0,0.122511
0,0,0.122572
0,0,0.123618
0,0,0.12368
0,0,0.125078
0,0,0.129487
0,0,0.130883
0,0,0.130912
0,0,0.130949
0,0,0.132101
0,0,0.132805
0,0,0.133097
0,0,0.133243
0,0,0.134288
0,0,0.13461
0,0,0.134991
0,0,0.135112
0,0,0.135429
0,0,0.136815
0,0,0.138251
0,0,0.14008
0,0,0.14159
0,0,0.141629
0,0,0.14206
0,0,0.142112
0,0,0.143327
0,0,0.144523
0,0,0.145273
0,0,0.146658
0,0,0.147016
0,0,0.14717
0,0,0.152054
0,0,0.153798
0,0,0.154554
0,0,0.154615
0,0,0.154627
0,0,0.154896
0,0,0.155301
0,0,0.156057
0,0,0.156305
0,0,0.157551
0,0,0.157595
0,0,0.157873
0,0,0.158184
0,0,0.158822
0,0,0.15897
0,0,0.159174
0,0,0.159641
0,0,0.162449
0,0,0.166382
0,0,0.167672
0,0,0.167812
0,0,0.171177
0,0,0.171937
0,0,0.172317
0,0,0.173095
0,0,0.174746
0,0,0.179091
0,0,0.180881
0,0,0.181063
0,0,0.181177
0,0,0.181336
0,0,0.181866
0,0,0.182017
0,0,0.182093
0,0,0.182239
0,0,0.182243
0,0,0.182699
0,0,0.183704
0,0,0.18377
0,0,0.184
0,0,0.184355
0,0,0.184957
0,0,0.185016
0,0,0.186431
0,0,0.187275
0,0,0.18802
0,0,0.188361
0,0,0.189554
0,0,0.189813
