0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323676026433066e-8,0,0,0,0,0,5.650718399263542e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21319206033035e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683852602911413e-7,0,0,0,0,1.4275171056592806e-7,0,0,0,0,0,4.5017404277328694e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.443102694301841e-7,0,0,0,0,0,0,0,1.3978913826194847e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6263394465720876e-7,0,0,0,0,0,3.424226710009483e-7,0,0,0,0,0,0,0,0,0,0,0,2.899072806401402e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.551080854106525e-7,0,0,0,0,0,0,3.118981808270872e-7,0,0,1.2525737513412386e-8,0,9.87400434493652e-7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.646464291379381e-7,0,0,0,0,0,6.584221178723508e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.074415171149544e-7,0,0,0,0,0,0,4.0753138883234413e-7,0,0,0,0,2.0592821107295343e-6,0,0,0,0,3.926281538379421e-8
0,0,1.0742612938767372e-6,0,0,0,0,0,0,0,0,0,0,0,0,1.0866076616923008e-6,0,0,4.1398091468931206e-7,0,0,0,1.0082965634718222e-6,0,0,0,0,0,1.070237917340341e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.988124274889777e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87371059593115e-7,0,0,0,0,0,0,1.0757144223976168e-7,0,0,0,0,2.3856822145828992e-6,0,0,0,0,1.3337649884605308e-7
0,0,2.659169032795719e-6,0,0,0,0,0,0,0,0,0,0,0,0,2.6897305722924773e-6,0,0,1.051995809449531e-6,0,0,0,2.385733263916828e-6,0,0,0,0,0,3.0180220266536738e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.025597079377989e-8,0,0,0,0,9.653854343775823e-8,0,0,0,0,0,0,0,0,2.8511331828819963e-6,0,0,9.820769947420103e-8,0,0,0,4.24624536319383e-7,0,0,5.700666770147907e-8,0,1.31380053834702e-6,0,0,0,0,0
0,0,4.432658883754547e-6,0,0,0,0,0,0,0,0,0,0,0,0,4.483602948566062e-6,0,0,1.370196650666743e-6,0,0,0,4.486275054122373e-6,0,0,0,0,0,5.652540125500232e-6,0,0,0,0,0,0,0,0,1.386914958965551e-7,0,0,0,0,0,0,0,6.656636657905763e-7,0,0,0,0,5.201134817468268e-7,0,0,0,0,0,0,0,0,5.3489985758326905e-6,0,0,5.291062687392339e-7,1.2061870686147427e-6,0,0,2.4836812620314436e-6,0,0,5.185008425855944e-7,0,2.4191886211114066e-7,0,0,0,0,0
1.7504809856262856e-8,0,4.561856142620723e-6,4.3714876605753343e-7,0,2.636280575743149e-7,0,0,0,0,6.791221559102418e-8,0,0,0,0,4.614285057428991e-6,0,0,7.69366687011412e-7,0,0,0,5.854248589510121e-6,0,0,0,0,0,8.959740834062336e-6,0,0,0,1.5137653166432692e-6,0,0,0,0,0,0,0,0,0,0,0,0,2.4772623615073733e-6,0,0,0,0,5.800675728459325e-8,0,0,2.5676782859200943e-7,0,0,0,0,0,8.79194981193576e-6,0,0,5.9009696894288895e-8,5.2144138680292255e-6,0,0,7.157234095269164e-6,0,0,3.1904419501346025e-7,0,0,0,0,0,0,2.2787496892906357e-7
0,0,2.7883662916618958e-6,1.2197548744198856e-6,0,1.7426854204001224e-6,0,2.727314997097334e-7,0,0,0,0,0,0,0,2.8204126811554063e-6,0,0,1.4198987200082104e-7,0,0,0,9.457432555160338e-6,0,0,2.7236670746858896e-9,0,0,1.3727724040103207e-5,3.9494130344895264e-7,2.286330103314793e-7,0,6.199048748580614e-6,0,0,0,0,0,0,0,0,0,0,0,3.344444785960939e-9,4.76873279689533e-6,0,0,0,0,1.9686669962477493e-8,0,0,1.6973366015449822e-6,0,0,2.3055570130439703e-7,0,0,1.4145343991592983e-5,0,0,2.0027053428346876e-8,9.222640667443697e-6,0,0,1.4948095705232344e-5,0,0,0,0,0,0,0,0,0,1.2411084045986395e-7
0,0,1.0242752066767399e-6,7.346066955236857e-7,0,3.884827927327968e-6,0,2.9644546687855046e-7,0,0,1.0048442697046926e-8,1.3249603892345578e-6,0,1.2447502138792043e-8,2.1553523545931555e-6,1.036047089847134e-6,0,0,0,0,0,0,2.0060532026971013e-5,0,0,1.3490446957043596e-7,0,0,2.2086622366154518e-5,2.0747238616659664e-6,2.4851261978795533e-7,0,8.919686214707508e-6,0,1.3039461311772118e-8,0,0,0,0,0,0,0,0,0,1.656518720848816e-7,8.31534311449707e-6,2.5125735566504126e-6,0,0,0,1.1431533745808473e-6,0,0,3.783735466291978e-6,0,0,2.50602488482024e-7,0,0,2.2004631513537994e-5,0,0,1.4580108057757619e-6,1.3230867466858167e-5,0,0,2.472900443935328e-5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.297878797557604e-6,0,1.6530394643381872e-7,0,0,4.620856404532306e-7,2.7783785290397397e-6,0,0,5.640251235507697e-6,0,1.2988641126405032e-8,0,4.577071810585901e-7,4.053534172869272e-7,0,0,3.456217266857194e-5,0,0,0,1.3924873803980706e-8,0,3.268053423870364e-5,3.754506419882985e-6,1.385756281656554e-7,0,1.1589178315325552e-5,0,5.9963001363247e-7,0,0,0,6.026403959843382e-7,0,4.4235405217964846e-7,0,0,0,0,1.150732163084598e-5,6.5750484263054425e-6,0,0,0,1.7946751250555059e-6,3.420325893184148e-7,0,4.567136553434672e-6,0,0,1.5196573057325795e-7,5.237650416624021e-7,0,3.25908268509144e-5,1.0606601423693178e-7,0,3.396650505754778e-6,1.6883643737574217e-5,0,0,3.454570171034977e-5,0,0,0,0,0,1.1908947174719512e-8,0,0,0,0
2.12638650899466e-7,0,0,0,0,3.6915487813653295e-6,0,1.2948705133322832e-7,0,1.6446331646207867e-7,2.5174242224187216e-7,3.6084911883813652e-06,1.0246175875624938e-7,0,9.679475873856986e-6,0,1.1481456779271818e-6,0,9.866929575779996e-7,2.125731988221599e-6,0,0,5.1993701407870216e-5,9.602688450084355e-8,8.518631141960992e-7,0,2.077807666509886e-7,0,4.521597254713333e-5,4.9962617700133805e-6,1.0855003685592323e-7,0,1.3641530061298094e-5,0,0,0,0,9.422331977030991e-8,1.2991297914411514e-6,0,2.319768672807612e-6,0,0,3.507019033281745e-7,0,1.49933994636621e-5,1.128372123057319e-5,0,0,0,7.492019094859686e-7,1.2572314173443769e-6,0,4.620661191275149e-6,0,8.222702877547853e-7,2.9187516019743587e-7,1.1290958486571918e-6,0,4.444208097032583e-5,8.62953789925375e-7,0,3.4634263925006174e-6,1.2875416938159744e-5,0,0,4.497647928051385e-5,0,0,3.820781516476513e-7,6.1835754444305645e-9,0,1.052704905328443e-6,0,8.560225811640313e-8,0,6.366256311272559e-7
1.9060827264687763e-6,7.443747954143443e-7,0,0,0,4.9551869996698815e-6,0,0,0,2.13953324274844e-8,5.998374974199696e-8,4.3123626699960654e-6,0,5.676839575061486e-7,1.3718700512206273e-5,0,2.2833027147279584e-6,0,2.394450366268526e-6,4.2849518170719915e-6,0,8.228772114487523e-8,6.756634509846883e-5,0,1.057042587094827e-9,0,4.5295698936805655e-7,0,5.744969234815499e-5,3.862119010845712e-6,0,0,1.017618478425139e-5,0,7.783850768494238e-8,0,0,1.1879682831521503e-8,7.928936501302196e-7,0,4.67608195426819e-6,0,0,3.5966155847996896e-7,0,2.110960608103267e-5,1.5992394034840938e-5,0,5.311285794683416e-8,0,7.585870207502541e-7,1.0512721135062722e-6,0,5.945383041482545e-6,0,1.0203220420921309e-9,3.9765428934234765e-7,6.891173881830207e-7,1.2035180678605003e-6,5.446495443134392e-5,9.736830184126498e-7,0,5.9902564638156125e-6,8.867190138745274e-6,0,0,5.543589501516436e-5,0,0,1.0539185806856618e-6,1.116290526899629e-6,0,2.0935008634821665e-6,0,1.0322925660727283e-6,9.743199700281193e-7,1.951606300428402e-6
4.570680803562726e-6,2.823690482051491e-6,0,0,0,5.709599638538825e-6,1.00307514811635e-7,0,0,3.9144535242769616e-7,1.1372587984452716e-6,4.64431377088491e-6,0,1.520313313875973e-6,1.5976536876687493e-5,0,2.846650714099237e-6,0,6.147072198804342e-6,5.979933859460177e-6,0,0,9.059807232271451e-5,5.183423466848171e-7,0,6.103668736644664e-7,3.0898858247121105e-7,0,7.986615160116566e-5,4.3152865551360255e-6,0,0,6.710839507204675e-6,0,1.443219993362173e-6,0,0,0,8.127389755301357e-7,0,5.901657828818935e-6,0,0,0,0,3.2120530770679914e-5,1.8624436973226317e-5,0,0,0,2.019817492099968e-6,1.3607328548030728e-7,0,6.5319820817360776e-6,0,0,2.712633606756172e-7,9.755126726528623e-7,2.8263618392718064e-6,7.24644924934376e-5,8.159532256260567e-7,0,1.0461399315679977e-5,4.858963339330791e-6,0,0,6.924382421689482e-5,0,0,1.433580231807137e-6,2.3814184951259843e-6,1.76575612903446e-7,2.610019989709911e-6,0,2.202222942851953e-6,2.2943178950513467e-6,2.817049418233481e-6
